  0%|          | 0/6057 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.699, 'grad_norm': 23.94658660888672, 'learning_rate': 5.9445178335535e-09, 'rewards/chosen': -0.0015499114524573088, 'rewards/rejected': 0.009106445126235485, 'rewards/accuracies': 0.3083333373069763, 'rewards/margins': -0.01061401329934597, 'logps/chosen': -452.70001220703125, 'logps/rejected': -296.0, 'logits/chosen': -6.125, 'logits/rejected': -6.234375, 'epoch': 0.0}
{'loss': 0.1895, 'grad_norm': 35.89318084716797, 'learning_rate': 8.214776513691643e-07, 'rewards/chosen': 1.952734351158142, 'rewards/rejected': -20.228124618530273, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 22.168750762939453, 'logps/chosen': -496.8500061035156, 'logps/rejected': -464.0, 'logits/chosen': -10.0625, 'logits/rejected': -9.762499809265137, 'epoch': 1.41}
{'loss': 0.1217, 'grad_norm': 3.439495086669922, 'learning_rate': 8.189893909720385e-07, 'rewards/chosen': -1.3429687023162842, 'rewards/rejected': -22.053125381469727, 'rewards/accuracies': 0.9583333134651184, 'rewards/margins': 20.696874618530273, 'logps/chosen': -199.85000610351562, 'logps/rejected': -316.8999938964844, 'logits/chosen': -10.475000381469727, 'logits/rejected': -9.756250381469727, 'epoch': 1.42}
{'loss': 0.1311, 'grad_norm': 24.251157760620117, 'learning_rate': 8.164882674142904e-07, 'rewards/chosen': -0.30859375, 'rewards/rejected': -23.943750381469727, 'rewards/accuracies': 0.9583333134651184, 'rewards/margins': 23.684375762939453, 'logps/chosen': -337.75, 'logps/rejected': -363.0, 'logits/chosen': -10.34375, 'logits/rejected': -9.818750381469727, 'epoch': 1.42}
{'loss': 0.1744, 'grad_norm': 17.49308204650879, 'learning_rate': 8.139744003004665e-07, 'rewards/chosen': 0.5621093511581421, 'rewards/rejected': -19.103124618530273, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 19.625, 'logps/chosen': -340.04998779296875, 'logps/rejected': -340.3999938964844, 'logits/chosen': -10.137499809265137, 'logits/rejected': -9.612500190734863, 'epoch': 1.43}
{'loss': 0.179, 'grad_norm': 26.648178100585938, 'learning_rate': 8.11447909844514e-07, 'rewards/chosen': 0.17031249403953552, 'rewards/rejected': -21.621875762939453, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 21.825000762939453, 'logps/chosen': -302.45001220703125, 'logps/rejected': -347.8999938964844, 'logits/chosen': -10.537500381469727, 'logits/rejected': -9.949999809265137, 'epoch': 1.43}
{'loss': 0.189, 'grad_norm': 11.190104484558105, 'learning_rate': 8.089089168640325e-07, 'rewards/chosen': -0.784375011920929, 'rewards/rejected': -23.78125, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 23.037500381469727, 'logps/chosen': -283.1499938964844, 'logps/rejected': -327.8999938964844, 'logits/chosen': -10.75, 'logits/rejected': -10.074999809265137, 'epoch': 1.44}
{'loss': 0.0922, 'grad_norm': 7.179275035858154, 'learning_rate': 8.063575427744965e-07, 'rewards/chosen': 1.0617187023162842, 'rewards/rejected': -16.380468368530273, 'rewards/accuracies': 0.9583333730697632, 'rewards/margins': 17.428125381469727, 'logps/chosen': -368.20001220703125, 'logps/rejected': -371.8999938964844, 'logits/chosen': -10.268750190734863, 'logits/rejected': -9.793749809265137, 'epoch': 1.44}
{'loss': 0.1962, 'grad_norm': 38.15915298461914, 'learning_rate': 8.037939095834492e-07, 'rewards/chosen': -0.8359375, 'rewards/rejected': -24.215625762939453, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 23.353124618530273, 'logps/chosen': -276.04998779296875, 'logps/rejected': -401.8999938964844, 'logits/chosen': -10.3125, 'logits/rejected': -9.693750381469727, 'epoch': 1.45}
{'loss': 0.3068, 'grad_norm': 56.45816421508789, 'learning_rate': 8.012181398846679e-07, 'rewards/chosen': 0.612500011920929, 'rewards/rejected': -26.776561737060547, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 27.421875, 'logps/chosen': -454.29998779296875, 'logps/rejected': -502.3999938964844, 'logits/chosen': -9.662500381469727, 'logits/rejected': -9.1875, 'epoch': 1.45}
{'loss': 0.1653, 'grad_norm': 24.581430435180664, 'learning_rate': 7.986303568523017e-07, 'rewards/chosen': -1.5125000476837158, 'rewards/rejected': -26.081249237060547, 'rewards/accuracies': 0.9250000715255737, 'rewards/margins': 24.568750381469727, 'logps/chosen': -171.14999389648438, 'logps/rejected': -356.70001220703125, 'logits/chosen': -10.731249809265137, 'logits/rejected': -10.050000190734863, 'epoch': 1.46}
{'loss': 0.2187, 'grad_norm': 25.697614669799805, 'learning_rate': 7.960306842349813e-07, 'rewards/chosen': -0.31718748807907104, 'rewards/rejected': -29.28125, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 28.96875, 'logps/chosen': -362.0, 'logps/rejected': -462.3999938964844, 'logits/chosen': -10.018750190734863, 'logits/rejected': -9.456250190734863, 'epoch': 1.46}
{'loss': 0.0992, 'grad_norm': 13.049811363220215, 'learning_rate': 7.934192463499012e-07, 'rewards/chosen': 0.1953125, 'rewards/rejected': -21.9375, 'rewards/accuracies': 0.9583333134651184, 'rewards/margins': 22.112499237060547, 'logps/chosen': -332.04998779296875, 'logps/rejected': -377.6000061035156, 'logits/chosen': -10.274999618530273, 'logits/rejected': -9.793749809265137, 'epoch': 1.47}
{'loss': 0.1204, 'grad_norm': 38.50313186645508, 'learning_rate': 7.90796168076875e-07, 'rewards/chosen': 0.844531238079071, 'rewards/rejected': -31.121875762939453, 'rewards/accuracies': 0.9666666984558105, 'rewards/margins': 31.981250762939453, 'logps/chosen': -444.95001220703125, 'logps/rejected': -541.7000122070312, 'logits/chosen': -9.768750190734863, 'logits/rejected': -9.137499809265137, 'epoch': 1.47}
{'loss': 0.1545, 'grad_norm': 2.6556129455566406, 'learning_rate': 7.881615748523632e-07, 'rewards/chosen': 0.699999988079071, 'rewards/rejected': -16.603124618530273, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 17.293750762939453, 'logps/chosen': -337.6000061035156, 'logps/rejected': -304.29998779296875, 'logits/chosen': -10.274999618530273, 'logits/rejected': -9.774999618530273, 'epoch': 1.48}
{'loss': 0.1348, 'grad_norm': 51.7084846496582, 'learning_rate': 7.855155926634755e-07, 'rewards/chosen': -0.23359374701976776, 'rewards/rejected': -24.678125381469727, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 24.399999618530273, 'logps/chosen': -263.79998779296875, 'logps/rejected': -402.79998779296875, 'logits/chosen': -10.393750190734863, 'logits/rejected': -9.837499618530273, 'epoch': 1.48}
{'loss': 0.1632, 'grad_norm': 20.66567039489746, 'learning_rate': 7.828583480419445e-07, 'rewards/chosen': 0.6953125, 'rewards/rejected': -24.385936737060547, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 25.106250762939453, 'logps/chosen': -373.75, 'logps/rejected': -432.1000061035156, 'logits/chosen': -10.037500381469727, 'logits/rejected': -9.518750190734863, 'epoch': 1.49}
{'loss': 0.2073, 'grad_norm': 32.92792510986328, 'learning_rate': 7.801899680580777e-07, 'rewards/chosen': -0.583203136920929, 'rewards/rejected': -18.784374237060547, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 18.193750381469727, 'logps/chosen': -248.6999969482422, 'logps/rejected': -353.5, 'logits/chosen': -10.375, 'logits/rejected': -9.875, 'epoch': 1.49}
{'loss': 0.1405, 'grad_norm': 44.5306510925293, 'learning_rate': 7.775105803146777e-07, 'rewards/chosen': -0.314453125, 'rewards/rejected': -22.4375, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 22.137500762939453, 'logps/chosen': -246.85000610351562, 'logps/rejected': -338.3999938964844, 'logits/chosen': -10.4375, 'logits/rejected': -9.931249618530273, 'epoch': 1.5}
  warnings.warn(                               
{'eval_loss': 0.3261588215827942, 'eval_runtime': 99.4707, 'eval_samples_per_second': 9.581, 'eval_steps_per_second': 0.804, 'eval_rewards/chosen': 0.2038116455078125, 'eval_rewards/rejected': -19.83907127380371, 'eval_rewards/accuracies': 0.8606250882148743, 'eval_rewards/margins': 20.042383193969727, 'eval_logps/chosen': -375.63751220703125, 'eval_logps/rejected': -350.14373779296875, 'eval_logits/chosen': -9.8359375, 'eval_logits/rejected': -9.705859184265137, 'epoch': 1.5}
                                                        
{'loss': 0.2344, 'grad_norm': 19.727859497070312, 'learning_rate': 7.748203129409428e-07, 'rewards/chosen': -1.92236328125, 'rewards/rejected': -19.506250381469727, 'rewards/accuracies': 0.9166666269302368, 'rewards/margins': 17.575000762939453, 'logps/chosen': -165.25, 'logps/rejected': -298.79998779296875, 'logits/chosen': -10.337499618530273, 'logits/rejected': -9.912500381469727, 'epoch': 1.5}
{'loss': 0.2788, 'grad_norm': 24.81571388244629, 'learning_rate': 7.721192945863381e-07, 'rewards/chosen': -0.08124999701976776, 'rewards/rejected': -20.365625381469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 20.290624618530273, 'logps/chosen': -316.8999938964844, 'logps/rejected': -305.6000061035156, 'logits/chosen': -10.09375, 'logits/rejected': -9.637499809265137, 'epoch': 1.51}
{'loss': 0.1202, 'grad_norm': 21.85279655456543, 'learning_rate': 7.694076544144448e-07, 'rewards/chosen': 2.0011229515075684, 'rewards/rejected': -21.950000762939453, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 23.96875, 'logps/chosen': -442.6000061035156, 'logps/rejected': -485.8999938964844, 'logits/chosen': -9.8125, 'logits/rejected': -9.396875381469727, 'epoch': 1.51}
{'loss': 0.1717, 'grad_norm': 32.25579833984375, 'learning_rate': 7.66685522096782e-07, 'rewards/chosen': 0.5210937261581421, 'rewards/rejected': -23.246875762939453, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 23.778125762939453, 'logps/chosen': -360.0, 'logps/rejected': -384.3999938964844, 'logits/chosen': -10.074999809265137, 'logits/rejected': -9.568750381469727, 'epoch': 1.52}
{'loss': 0.1602, 'grad_norm': 20.298189163208008, 'learning_rate': 7.639530278066073e-07, 'rewards/chosen': 0.921093761920929, 'rewards/rejected': -24.274999618530273, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 25.21875, 'logps/chosen': -407.54998779296875, 'logps/rejected': -469.79998779296875, 'logits/chosen': -9.918749809265137, 'logits/rejected': -9.262499809265137, 'epoch': 1.52}
{'loss': 0.3123, 'grad_norm': 21.35891342163086, 'learning_rate': 7.612103022126914e-07, 'rewards/chosen': 0.12578125298023224, 'rewards/rejected': -19.384765625, 'rewards/accuracies': 0.875, 'rewards/margins': 19.524999618530273, 'logps/chosen': -310.25, 'logps/rejected': -364.20001220703125, 'logits/chosen': -10.362500190734863, 'logits/rejected': -9.756250381469727, 'epoch': 1.53}
{'loss': 0.1231, 'grad_norm': 18.74877166748047, 'learning_rate': 7.584574764730685e-07, 'rewards/chosen': 1.603124976158142, 'rewards/rejected': -19.453125, 'rewards/accuracies': 0.9583333134651184, 'rewards/margins': 21.049999237060547, 'logps/chosen': -415.20001220703125, 'logps/rejected': -422.20001220703125, 'logits/chosen': -10.256250381469727, 'logits/rejected': -9.649999618530273, 'epoch': 1.53}
{'loss': 0.1995, 'grad_norm': 33.72019577026367, 'learning_rate': 7.556946822287656e-07, 'rewards/chosen': 2.1851563453674316, 'rewards/rejected': -22.456249237060547, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 24.612499237060547, 'logps/chosen': -510.8999938964844, 'logps/rejected': -522.0, 'logits/chosen': -9.818750381469727, 'logits/rejected': -9.399999618530273, 'epoch': 1.54}
{'loss': 0.1368, 'grad_norm': 7.781702518463135, 'learning_rate': 7.529220515975069e-07, 'rewards/chosen': 0.711718738079071, 'rewards/rejected': -16.878124237060547, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 17.587499618530273, 'logps/chosen': -322.95001220703125, 'logps/rejected': -319.29998779296875, 'logits/chosen': -10.46875, 'logits/rejected': -10.043749809265137, 'epoch': 1.54}
{'loss': 0.1421, 'grad_norm': 30.543811798095703, 'learning_rate': 7.501397171673956e-07, 'rewards/chosen': 0.67919921875, 'rewards/rejected': -23.640625, 'rewards/accuracies': 0.9416666030883789, 'rewards/margins': 24.306249618530273, 'logps/chosen': -356.3500061035156, 'logps/rejected': -426.6000061035156, 'logits/chosen': -10.662500381469727, 'logits/rejected': -9.987500190734863, 'epoch': 1.55}
{'loss': 0.1293, 'grad_norm': 20.279436111450195, 'learning_rate': 7.473478119905737e-07, 'rewards/chosen': 0.6820312738418579, 'rewards/rejected': -25.870311737060547, 'rewards/accuracies': 0.9416666030883789, 'rewards/margins': 26.543750762939453, 'logps/chosen': -413.6000061035156, 'logps/rejected': -494.8999938964844, 'logits/chosen': -10.4375, 'logits/rejected': -9.84375, 'epoch': 1.55}
{'loss': 0.1222, 'grad_norm': 19.827903747558594, 'learning_rate': 7.445464695768599e-07, 'rewards/chosen': -2.039843797683716, 'rewards/rejected': -17.790624618530273, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 15.765625, 'logps/chosen': -149.4499969482422, 'logps/rejected': -273.3999938964844, 'logits/chosen': -10.96875, 'logits/rejected': -10.162500381469727, 'epoch': 1.56}
{'loss': 0.1359, 'grad_norm': 14.684183120727539, 'learning_rate': 7.41735823887364e-07, 'rewards/chosen': -2.2109375, 'rewards/rejected': -20.753124237060547, 'rewards/accuracies': 0.9333333969116211, 'rewards/margins': 18.546875, 'logps/chosen': -179.52499389648438, 'logps/rejected': -311.3999938964844, 'logits/chosen': -10.925000190734863, 'logits/rejected': -10.337499618530273, 'epoch': 1.56}
{'loss': 0.201, 'grad_norm': 1.6385482549667358, 'learning_rate': 7.38916009328082e-07, 'rewards/chosen': 0.193359375, 'rewards/rejected': -17.981250762939453, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 18.174999237060547, 'logps/chosen': -342.45001220703125, 'logps/rejected': -390.8500061035156, 'logits/chosen': -10.762499809265137, 'logits/rejected': -10.256250381469727, 'epoch': 1.57}
{'loss': 0.1053, 'grad_norm': 14.513421058654785, 'learning_rate': 7.36087160743468e-07, 'rewards/chosen': -1.765234351158142, 'rewards/rejected': -29.762500762939453, 'rewards/accuracies': 0.9583333730697632, 'rewards/margins': 27.984375, 'logps/chosen': -193.0, 'logps/rejected': -390.8999938964844, 'logits/chosen': -10.568750381469727, 'logits/rejected': -9.875, 'epoch': 1.57}
{'loss': 0.1336, 'grad_norm': 12.914345741271973, 'learning_rate': 7.33249413409986e-07, 'rewards/chosen': 0.19296875596046448, 'rewards/rejected': -23.707813262939453, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 23.899999618530273, 'logps/chosen': -324.8500061035156, 'logps/rejected': -448.5, 'logits/chosen': -10.100000381469727, 'logits/rejected': -9.612500190734863, 'epoch': 1.58}
{'loss': 0.1571, 'grad_norm': 48.591346740722656, 'learning_rate': 7.304029030296416e-07, 'rewards/chosen': -0.55078125, 'rewards/rejected': -19.208789825439453, 'rewards/accuracies': 0.966666579246521, 'rewards/margins': 18.681249618530273, 'logps/chosen': -231.1999969482422, 'logps/rejected': -340.8999938964844, 'logits/chosen': -10.5, 'logits/rejected': -10.074999809265137, 'epoch': 1.58}
{'loss': 0.0692, 'grad_norm': 31.558988571166992, 'learning_rate': 7.275477657234919e-07, 'rewards/chosen': 0.07187499850988388, 'rewards/rejected': -19.512500762939453, 'rewards/accuracies': 0.9750000834465027, 'rewards/margins': 19.584375381469727, 'logps/chosen': -301.3500061035156, 'logps/rejected': -349.45001220703125, 'logits/chosen': -10.774999618530273, 'logits/rejected': -10.256250381469727, 'epoch': 1.58}
{'loss': 0.1421, 'grad_norm': 28.60688018798828, 'learning_rate': 7.24684138025136e-07, 'rewards/chosen': 1.170312523841858, 'rewards/rejected': -23.056249618530273, 'rewards/accuracies': 0.9583333134651184, 'rewards/margins': 24.253124237060547, 'logps/chosen': -401.70001220703125, 'logps/rejected': -444.3999938964844, 'logits/chosen': -10.581250190734863, 'logits/rejected': -9.96875, 'epoch': 1.59}
{'loss': 0.169, 'grad_norm': 36.20870590209961, 'learning_rate': 7.21812156874187e-07, 'rewards/chosen': -0.8148437738418579, 'rewards/rejected': -18.826562881469727, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 18.006250381469727, 'logps/chosen': -261.0, 'logps/rejected': -335.29998779296875, 'logits/chosen': -10.65625, 'logits/rejected': -10.068750381469727, 'epoch': 1.59}
{'loss': 0.2042, 'grad_norm': 8.995847702026367, 'learning_rate': 7.189319596097223e-07, 'rewards/chosen': -0.01015624962747097, 'rewards/rejected': -21.321874618530273, 'rewards/accuracies': 0.8999999165534973, 'rewards/margins': 21.3046875, 'logps/chosen': -290.79998779296875, 'logps/rejected': -351.79998779296875, 'logits/chosen': -10.618749618530273, 'logits/rejected': -10.024999618530273, 'epoch': 1.6}
{'loss': 0.2243, 'grad_norm': 49.024330139160156, 'learning_rate': 7.160436839637171e-07, 'rewards/chosen': -0.004687500186264515, 'rewards/rejected': -12.112500190734863, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 12.121874809265137, 'logps/chosen': -228.3000030517578, 'logps/rejected': -263.1499938964844, 'logits/chosen': -10.568750381469727, 'logits/rejected': -10.125, 'epoch': 1.6}
{'loss': 0.2525, 'grad_norm': 1.530518889427185, 'learning_rate': 7.131474680544567e-07, 'rewards/chosen': -0.7855468988418579, 'rewards/rejected': -13.090624809265137, 'rewards/accuracies': 0.908333420753479, 'rewards/margins': 12.311718940734863, 'logps/chosen': -197.1999969482422, 'logps/rejected': -265.5, 'logits/chosen': -10.643750190734863, 'logits/rejected': -10.206250190734863, 'epoch': 1.61}
{'loss': 0.1102, 'grad_norm': 16.469104766845703, 'learning_rate': 7.102434503799332e-07, 'rewards/chosen': -0.12187500298023224, 'rewards/rejected': -20.553125381469727, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 20.40625, 'logps/chosen': -269.04998779296875, 'logps/rejected': -363.0, 'logits/chosen': -10.287500381469727, 'logits/rejected': -9.631250381469727, 'epoch': 1.61}
{'loss': 0.1834, 'grad_norm': 4.440952301025391, 'learning_rate': 7.073317698112209e-07, 'rewards/chosen': 0.6890624761581421, 'rewards/rejected': -15.5, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 16.181249618530273, 'logps/chosen': -305.75, 'logps/rejected': -361.70001220703125, 'logits/chosen': -10.081250190734863, 'logits/rejected': -9.699999809265137, 'epoch': 1.62}
{'loss': 0.2635, 'grad_norm': 13.19073486328125, 'learning_rate': 7.044125655858368e-07, 'rewards/chosen': 2.0, 'rewards/rejected': -15.284375190734863, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 17.274999618530273, 'logps/chosen': -438.6000061035156, 'logps/rejected': -389.29998779296875, 'logits/chosen': -9.75, 'logits/rejected': -9.5, 'epoch': 1.62}
{'loss': 0.1865, 'grad_norm': 20.7777042388916, 'learning_rate': 7.014859773010813e-07, 'rewards/chosen': -0.614062488079071, 'rewards/rejected': -18.0625, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 17.450000762939453, 'logps/chosen': -207.3000030517578, 'logps/rejected': -318.20001220703125, 'logits/chosen': -10.193750381469727, 'logits/rejected': -9.712499618530273, 'epoch': 1.63}
{'loss': 0.1862, 'grad_norm': 41.69585037231445, 'learning_rate': 6.98552144907363e-07, 'rewards/chosen': -0.22617188096046448, 'rewards/rejected': -16.884374618530273, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 16.662500381469727, 'logps/chosen': -238.0, 'logps/rejected': -305.20001220703125, 'logits/chosen': -10.212499618530273, 'logits/rejected': -9.6875, 'epoch': 1.63}
{'loss': 0.2573, 'grad_norm': 20.30538558959961, 'learning_rate': 6.956112087015064e-07, 'rewards/chosen': -0.4828124940395355, 'rewards/rejected': -14.956250190734863, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 14.481249809265137, 'logps/chosen': -224.39999389648438, 'logps/rejected': -283.70001220703125, 'logits/chosen': -10.28125, 'logits/rejected': -9.90625, 'epoch': 1.64}
{'loss': 0.2212, 'grad_norm': 27.745136260986328, 'learning_rate': 6.92663309320042e-07, 'rewards/chosen': -0.960156261920929, 'rewards/rejected': -19.700000762939453, 'rewards/accuracies': 0.8833333849906921, 'rewards/margins': 18.743749618530273, 'logps/chosen': -156.8000030517578, 'logps/rejected': -281.1000061035156, 'logits/chosen': -10.53125, 'logits/rejected': -10.0625, 'epoch': 1.64}
{'loss': 0.2421, 'grad_norm': 44.33144760131836, 'learning_rate': 6.897085877324823e-07, 'rewards/chosen': -0.7953125238418579, 'rewards/rejected': -16.075000762939453, 'rewards/accuracies': 0.908333420753479, 'rewards/margins': 15.274999618530273, 'logps/chosen': -183.3000030517578, 'logps/rejected': -297.8999938964844, 'logits/chosen': -10.175000190734863, 'logits/rejected': -9.5625, 'epoch': 1.65}
{'loss': 0.1859, 'grad_norm': 14.325334548950195, 'learning_rate': 6.867471852345797e-07, 'rewards/chosen': 2.001171827316284, 'rewards/rejected': -16.678125381469727, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 18.674999237060547, 'logps/chosen': -388.3999938964844, 'logps/rejected': -358.70001220703125, 'logits/chosen': -9.856249809265137, 'logits/rejected': -9.53125, 'epoch': 1.65}
{'loss': 0.1422, 'grad_norm': 46.04988098144531, 'learning_rate': 6.837792434415698e-07, 'rewards/chosen': 0.604687511920929, 'rewards/rejected': -25.189062118530273, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 25.8125, 'logps/chosen': -306.1000061035156, 'logps/rejected': -358.3999938964844, 'logits/chosen': -10.050000190734863, 'logits/rejected': -9.643750190734863, 'epoch': 1.66}
{'loss': 0.0911, 'grad_norm': 8.591508865356445, 'learning_rate': 6.808049042813995e-07, 'rewards/chosen': 2.063281297683716, 'rewards/rejected': -22.215625762939453, 'rewards/accuracies': 0.9750000834465027, 'rewards/margins': 24.271875381469727, 'logps/chosen': -441.29998779296875, 'logps/rejected': -423.0, 'logits/chosen': -9.774999618530273, 'logits/rejected': -9.390625, 'epoch': 1.66}
{'loss': 0.1167, 'grad_norm': 2.2351315021514893, 'learning_rate': 6.778243099879398e-07, 'rewards/chosen': 0.708984375, 'rewards/rejected': -20.422657012939453, 'rewards/accuracies': 0.9583333730697632, 'rewards/margins': 21.168750762939453, 'logps/chosen': -285.6000061035156, 'logps/rejected': -395.95001220703125, 'logits/chosen': -10.1875, 'logits/rejected': -9.756250381469727, 'epoch': 1.67}
{'loss': 0.2739, 'grad_norm': 24.057212829589844, 'learning_rate': 6.748376030941846e-07, 'rewards/chosen': 1.803613305091858, 'rewards/rejected': -19.189844131469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 20.993749618530273, 'logps/chosen': -386.29998779296875, 'logps/rejected': -369.3999938964844, 'logits/chosen': -10.28125, 'logits/rejected': -9.850000381469727, 'epoch': 1.67}
{'loss': 0.1549, 'grad_norm': 10.187484741210938, 'learning_rate': 6.718449264254336e-07, 'rewards/chosen': 0.683398425579071, 'rewards/rejected': -14.826611518859863, 'rewards/accuracies': 0.9250000715255737, 'rewards/margins': 15.487500190734863, 'logps/chosen': -251.52499389648438, 'logps/rejected': -277.5, 'logits/chosen': -10.318750381469727, 'logits/rejected': -9.956250190734863, 'epoch': 1.68}
{'loss': 0.2055, 'grad_norm': 61.252708435058594, 'learning_rate': 6.688464230924641e-07, 'rewards/chosen': 0.36328125, 'rewards/rejected': -18.1328125, 'rewards/accuracies': 0.9000000953674316, 'rewards/margins': 18.496875762939453, 'logps/chosen': -283.25, 'logps/rejected': -368.6000061035156, 'logits/chosen': -10.106249809265137, 'logits/rejected': -9.662500381469727, 'epoch': 1.68}
{'loss': 0.3193, 'grad_norm': 32.96565628051758, 'learning_rate': 6.658422364846855e-07, 'rewards/chosen': 1.3015625476837158, 'rewards/rejected': -13.715624809265137, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 15.009374618530273, 'logps/chosen': -385.6499938964844, 'logps/rejected': -328.1000061035156, 'logits/chosen': -9.899999618530273, 'logits/rejected': -9.556249618530273, 'epoch': 1.69}
{'loss': 0.1316, 'grad_norm': 29.501676559448242, 'learning_rate': 6.628325102632838e-07, 'rewards/chosen': -0.08437500149011612, 'rewards/rejected': -19.537500381469727, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 19.462499618530273, 'logps/chosen': -201.35000610351562, 'logps/rejected': -332.3999938964844, 'logits/chosen': -10.256250381469727, 'logits/rejected': -9.681249618530273, 'epoch': 1.69}
{'loss': 0.1171, 'grad_norm': 8.870061874389648, 'learning_rate': 6.598173883543505e-07, 'rewards/chosen': -1.3078124523162842, 'rewards/rejected': -24.753124237060547, 'rewards/accuracies': 0.9666666984558105, 'rewards/margins': 23.471874237060547, 'logps/chosen': -119.1500015258789, 'logps/rejected': -319.8999938964844, 'logits/chosen': -10.581250190734863, 'logits/rejected': -10.050000190734863, 'epoch': 1.7}
{'loss': 0.1507, 'grad_norm': 21.57003402709961, 'learning_rate': 6.567970149420017e-07, 'rewards/chosen': 0.8431640863418579, 'rewards/rejected': -25.421875, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 26.231250762939453, 'logps/chosen': -341.95001220703125, 'logps/rejected': -404.20001220703125, 'logits/chosen': -10.168749809265137, 'logits/rejected': -9.787500381469727, 'epoch': 1.7}
{'loss': 0.2879, 'grad_norm': 18.728504180908203, 'learning_rate': 6.537715344614809e-07, 'rewards/chosen': -0.23828125, 'rewards/rejected': -23.368749618530273, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 23.137500762939453, 'logps/chosen': -255.85000610351562, 'logps/rejected': -359.6000061035156, 'logits/chosen': -10.21875, 'logits/rejected': -9.606249809265137, 'epoch': 1.71}
{'loss': 0.103, 'grad_norm': 3.0222198963165283, 'learning_rate': 6.507410915922544e-07, 'rewards/chosen': 3.1708984375, 'rewards/rejected': -20.888280868530273, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 24.053125381469727, 'logps/chosen': -487.1499938964844, 'logps/rejected': -433.20001220703125, 'logits/chosen': -9.774999618530273, 'logits/rejected': -9.518750190734863, 'epoch': 1.71}
{'loss': 0.1614, 'grad_norm': 18.19562530517578, 'learning_rate': 6.477058312510906e-07, 'rewards/chosen': -0.533398449420929, 'rewards/rejected': -28.446874618530273, 'rewards/accuracies': 0.9333333969116211, 'rewards/margins': 27.90625, 'logps/chosen': -253.85000610351562, 'logps/rejected': -449.6000061035156, 'logits/chosen': -10.149999618530273, 'logits/rejected': -9.568750381469727, 'epoch': 1.72}
{'loss': 0.161, 'grad_norm': 10.178852081298828, 'learning_rate': 6.446658985851315e-07, 'rewards/chosen': -0.13203124701976776, 'rewards/rejected': -17.771875381469727, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 17.631250381469727, 'logps/chosen': -237.14999389648438, 'logps/rejected': -339.3999938964844, 'logits/chosen': -10.356249809265137, 'logits/rejected': -9.856249809265137, 'epoch': 1.72}
{'loss': 0.1656, 'grad_norm': 17.4161434173584, 'learning_rate': 6.416214389649511e-07, 'rewards/chosen': 1.964453101158142, 'rewards/rejected': -12.743749618530273, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 14.696874618530273, 'logps/chosen': -392.45001220703125, 'logps/rejected': -365.29998779296875, 'logits/chosen': -10.262499809265137, 'logits/rejected': -9.837499618530273, 'epoch': 1.73}
