  0%|          | 0/1605 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -3968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.0}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0859411489957965e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5104.0, 'logps/rejected': -4912.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.29}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0929472209248015e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5824.0, 'logps/rejected': -5176.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.29}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0999532928538066e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5616.0, 'logps/rejected': -4384.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.3}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1069593647828118e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4384.0, 'logps/rejected': -3528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.3}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.113965436711817e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4328.0, 'logps/rejected': -4216.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.3}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1209715086408219e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5680.0, 'logps/rejected': -5280.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.3}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.127977580569827e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3808.0, 'logps/rejected': -3864.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.3}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1349836524988324e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6544.0, 'logps/rejected': -6240.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.3}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1419897244278374e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5600.0, 'logps/rejected': -4464.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.31}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1489957963568425e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7968.0, 'logps/rejected': -7616.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.31}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1560018682858477e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -8192.0, 'logps/rejected': -6640.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.31}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1630079402148528e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6496.0, 'logps/rejected': -5584.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.31}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1700140121438578e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6480.0, 'logps/rejected': -5120.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.31}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1770200840728631e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5536.0, 'logps/rejected': -3984.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.32}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1840261560018683e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6464.0, 'logps/rejected': -6256.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.32}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1910322279308733e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7088.0, 'logps/rejected': -5920.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.32}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.1980382998598786e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4840.0, 'logps/rejected': -4440.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.32}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2050443717888836e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7360.0, 'logps/rejected': -6816.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.32}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2120504437178887e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4384.0, 'logps/rejected': -4216.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.32}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.219056515646894e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5872.0, 'logps/rejected': -5040.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.33}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.226062587575899e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5216.0, 'logps/rejected': -4816.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.33}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2330686595049042e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4568.0, 'logps/rejected': -4376.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.33}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2400747314339093e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5568.0, 'logps/rejected': -4896.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.33}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2470808033629145e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7760.0, 'logps/rejected': -7120.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.33}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2540868752919195e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4928.0, 'logps/rejected': -3592.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.34}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2610929472209248e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4896.0, 'logps/rejected': -3984.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.34}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.26809901914993e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5824.0, 'logps/rejected': -5760.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.34}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.275105091078935e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3960.0, 'logps/rejected': -3752.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.34}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2821111630079403e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5008.0, 'logps/rejected': -4528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.34}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2891172349369452e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6160.0, 'logps/rejected': -5328.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.35}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.2961233068659504e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5192.0, 'logps/rejected': -4472.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.35}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3031293787949557e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6256.0, 'logps/rejected': -4704.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.35}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3101354507239607e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5456.0, 'logps/rejected': -5248.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.35}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3171415226529658e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5568.0, 'logps/rejected': -4664.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.35}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.324147594581971e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4064.0, 'logps/rejected': -4096.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.35}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3311536665109762e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3656.0, 'logps/rejected': -3512.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.36}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3381597384399811e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5264.0, 'logps/rejected': -5136.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.36}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3451658103689865e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5664.0, 'logps/rejected': -5296.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.36}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3521718822979916e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6656.0, 'logps/rejected': -4384.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.36}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3591779542269966e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5504.0, 'logps/rejected': -4616.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.36}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3661840261560019e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6560.0, 'logps/rejected': -6112.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.37}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3731900980850069e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6896.0, 'logps/rejected': -5632.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.37}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.380196170014012e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4992.0, 'logps/rejected': -4632.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.37}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3872022419430174e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5136.0, 'logps/rejected': -4856.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.37}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.3942083138720224e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3608.0, 'logps/rejected': -3592.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.37}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4012143858010275e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7216.0, 'logps/rejected': -6192.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.38}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4082204577300327e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5760.0, 'logps/rejected': -4664.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.38}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4152265296590378e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7984.0, 'logps/rejected': -7472.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.38}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4222326015880428e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6400.0, 'logps/rejected': -5336.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.38}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4292386735170481e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6064.0, 'logps/rejected': -4720.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.38}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4362447454460533e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5552.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.38}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4432508173750583e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5200.0, 'logps/rejected': -4944.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.39}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4502568893040634e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4992.0, 'logps/rejected': -4528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.39}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4572629612330686e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7968.0, 'logps/rejected': -6432.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.39}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4642690331620737e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5760.0, 'logps/rejected': -4436.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.39}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4712751050910787e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4784.0, 'logps/rejected': -3472.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.39}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.478281177020084e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5072.0, 'logps/rejected': -4568.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.4}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4852872489490892e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6480.0, 'logps/rejected': -4384.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.4}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.492293320878094e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4128.0, 'logps/rejected': -3980.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.4}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.4992993928070993e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4528.0, 'logps/rejected': -3680.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.4}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5063054647361045e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4392.0, 'logps/rejected': -4264.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.4}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5133115366651096e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5648.0, 'logps/rejected': -5792.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.41}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5203176085941148e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4592.0, 'logps/rejected': -4288.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.41}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.52732368052312e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5392.0, 'logps/rejected': -5440.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.41}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.534329752452125e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4888.0, 'logps/rejected': -4352.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.41}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5413358243811302e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6224.0, 'logps/rejected': -5888.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.41}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5483418963101354e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5488.0, 'logps/rejected': -5120.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.41}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5553479682391405e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4672.0, 'logps/rejected': -4288.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.42}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5623540401681457e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5616.0, 'logps/rejected': -5696.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.42}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.569360112097151e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5680.0, 'logps/rejected': -5216.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.42}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.576366184026156e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5552.0, 'logps/rejected': -4672.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.42}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.583372255955161e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5136.0, 'logps/rejected': -4736.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.42}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.5903783278841663e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6016.0, 'logps/rejected': -5008.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.43}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.597384399813171e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -5920.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.43}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6043904717421766e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4832.0, 'logps/rejected': -4576.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.43}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6113965436711818e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5200.0, 'logps/rejected': -4848.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.43}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.6184026156001866e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5808.0, 'logps/rejected': -4632.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.43}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.625408687529192e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7008.0, 'logps/rejected': -5120.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.44}
